Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),TOTAL (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugIncorrectHoareAnnotation01SimplifiedA.bpl/lasso_trace_2.txt,NONTERMINATING,"1,48",-,-,"1,48",2,NONTERMINATING,3,1,4,Fixpoint / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugIncorrectHoareAnnotation01SimplifiedB.bpl/lasso_trace_2.txt,NONTERMINATING,"1,37",-,-,"1,37",1,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugInterproceduralSequentialComposition_Berlin.bpl/lasso_trace_1.txt,NONTERMINATING,"3,01",-,-,"3,01",2,NONTERMINATING,4,1,5,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugInterproceduralSequentialComposition_Berlin.c/lasso_trace_1.txt,NONTERMINATING,"28,68",-,-,"28,68",7,NONTERMINATING,6,1,7,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugInterproceduralSequentialComposition_SouthTyrol-minimized.c/lasso_trace_1.txt,NONTERMINATING,"6,11",-,-,"6,11",2,NONTERMINATING,4,1,5,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugInterproceduralSequentialComposition_SouthTyrol.bpl/lasso_trace_1.txt,NONTERMINATING,"2,84",-,-,"2,84",1,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugLabelAtEndOfLoop.bpl/lasso_trace_1.txt,NONTERMINATING,"2,11",-,-,"2,11",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugMapElimination_AuxVar01.bpl/lasso_trace_1.txt,NONTERMINATING,"3,13",-,-,"3,13",1,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugNestedSsaWithPendingContexts.bpl/lasso_trace_1.txt,NONTERMINATING,"3,01",-,"65,94","65,94",2,NONTERMINATING,1,7,8,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugNoPredecessorOfReturnTransition.bpl/lasso_trace_1.txt,NONTERMINATING,"1,86",-,"41,61","41,61",2,NONTERMINATING,1,2,3,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugPrenexNormalForm01.bpl/lasso_trace_1.txt,NONTERMINATING,"2,99",-,-,"2,99",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugSequentialCompositionOfCall.bpl/lasso_trace_1.txt,NONTERMINATING,"2,77",-,-,"2,77",1,NONTERMINATING,3,1,4,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugTirQuantifierElimination01.bpl/lasso_trace_1.txt,NONTERMINATING,"4,32",-,-,"4,32",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_BugUnsolvableEquationSystem.bpl/lasso_trace_1.txt,NONTERMINATING,"2,8",-,-,"2,8",2,NONTERMINATING,-,1,1,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_c.05.c/lasso_trace_1.txt,NONTERMINATING,"22,34",-,-,"22,34",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_c.10.c/lasso_trace_1.txt,NONTERMINATING,"6,03",-,-,"6,03",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Cairo_nondet_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"2,99",-,"107,77","107,77",3,NONTERMINATING,6,1,7,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Cairo_nondet.c/lasso_trace_1.txt,NONTERMINATING,"1,96",-,"107,55","107,55",3,NONTERMINATING,6,1,7,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Cairo_step2_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"0,6",-,"107,56","107,56",4,NONTERMINATING,7,1,8,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Cairo_step2-2_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"0,5",-,"82,26","82,26",3,NONTERMINATING,7,1,8,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Cairo_step2-2.c/lasso_trace_1.txt,NONTERMINATING,"1,02",-,"96,04","96,04",3,NONTERMINATING,7,1,8,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Cairo2.bpl/lasso_trace_1.txt,NONTERMINATING,"0,72",-,"30,28","30,28",2,NONTERMINATING,2,1,3,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_call-error-after-infloop.bpl/lasso_trace_1.txt,NONTERMINATING,"2,24",-,-,"2,24",1,NONTERMINATING,-,1,1,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_calloc01.c/lasso_trace_1.txt,NONTERMINATING,"3,38",-,-,"3,38",3,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_calloc04.c/lasso_trace_1.txt,NONTERMINATING,"3,11",-,-,"3,11",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_cav2.c/lasso_trace_1.txt,NONTERMINATING,"2,08",-,"92,04","92,04",5,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_cfg.t2.c/lasso_trace_1.txt,NONTERMINATING,"1,78",-,"114,31","114,31",2,NONTERMINATING,17,10,27,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_chaining1.c/lasso_trace_1.txt,NONTERMINATING,"2,4",-,"75,05","75,05",3,NONTERMINATING,1,1,2,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"2,65",-,-,"2,65",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenCookFuhsNimkarOHearn-TACAS2014-Introduction_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"2,8",-,-,"2,8",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenCookFuhsNimkarOHearn-TACAS2014-Introduction.c/lasso_trace_1.txt,NONTERMINATING,"2,55",-,-,"2,55",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.03_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"3,01",-,-,"3,01",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.03_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"5,17",-,-,"5,17",3,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.03.c/lasso_trace_1.txt,NONTERMINATING,"3,32",-,-,"3,32",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.04_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"4,12",-,-,"4,12",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.04_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"3,69",-,-,"3,69",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.04.c/lasso_trace_1.txt,NONTERMINATING,"3,38",-,-,"3,38",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.05_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"3,3",-,-,"3,3",3,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.05_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"3,04",-,-,"3,04",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.05.c/lasso_trace_1.txt,NONTERMINATING,"3,25",-,-,"3,25",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.12_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"3,11",-,-,"3,11",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.12_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"3,23",-,-,"3,23",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.12.c/lasso_trace_1.txt,NONTERMINATING,"3,24",-,-,"3,24",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.14_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"2,93",-,-,"2,93",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.14_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"3,44",-,-,"3,44",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.14.c/lasso_trace_1.txt,NONTERMINATING,"2,98",-,-,"2,98",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.15_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"3,35",-,-,"3,35",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.15_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"3,66",-,-,"3,66",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.15.c/lasso_trace_1.txt,NONTERMINATING,"3,15",-,-,"3,15",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.17_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"1,92",-,"106,78","106,78",3,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.17_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"2,1",-,"107,59","107,59",3,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex2.17.c/lasso_trace_1.txt,NONTERMINATING,"3,59",-,"100,28","100,28",3,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"3,2",-,-,"3,2",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex3.02_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"3,5",-,-,"3,5",3,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex3.02.c/lasso_trace_1.txt,NONTERMINATING,"3,02",-,-,"3,02",3,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex3.08_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"3,22",-,-,"3,22",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ChenFlurMukhopadhyay-SAS2012-Ex4.01_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"4,1",-,-,"4,1",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_CNFsimplifiesFormula.bpl/lasso_trace_1.txt,NONTERMINATING,"2,58",-,-,"2,58",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Collatz.bpl/lasso_trace_2.txt,NONTERMINATING,"1,53",-,-,"1,53",2,NONTERMINATING,-,3,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ComplInterv2_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"4,92",-,-,"4,92",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ComplInterv2.c/lasso_trace_1.txt,NONTERMINATING,"3,11",-,-,"3,11",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ComplInterv3_false-no-overflow_false-termination.c/lasso_trace_1.txt,NONTERMINATING,"2,02",-,"113,11","113,11",3,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ComplInterv3.c/lasso_trace_1.txt,NONTERMINATING,"1,88",-,"101,59","101,59",4,NONTERMINATING,5,1,6,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_CompoundExpression01.c/lasso_trace_1.txt,NONTERMINATING,"3,74",-,-,"3,74",2,NONTERMINATING,5,2,7,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_concurrent_FiveToOne_nonterminating.bpl/lasso_trace_5.txt,NONTERMINATING,"0,98",-,-,"0,98",2,NONTERMINATING,11,8,19,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_concurrent_increment_nonterminating.bpl/lasso_trace_6.txt,NONTERMINATING,"0,98",-,-,"0,98",2,NONTERMINATING,11,4,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_concurrent_increment_nonterminating2.bpl/lasso_trace_6.txt,NONTERMINATING,"1,04",-,-,"1,04",2,NONTERMINATING,13,4,17,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_concurrent_ThreeThreadsAlternating_nonterminating.bpl/lasso_trace_6.txt,NONTERMINATING,"0,71",-,-,"0,71",2,NONTERMINATING,8,6,14,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_concurrent_TwoOne_nonterminating.bpl/lasso_trace_4.txt,NONTERMINATING,"0,99",-,-,"0,99",2,NONTERMINATING,9,6,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ConstantValue-Safe.bpl/lasso_trace_1.txt,NONTERMINATING,"3,19",-,-,"3,19",1,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_consts1nt.t2.c/lasso_trace_1.txt,NONTERMINATING,"1,78",-,"124,82","124,82",2,NONTERMINATING,16,13,29,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_consts2nt.t2.c/lasso_trace_1.txt,NONTERMINATING,"1,81",-,"109,87","109,87",2,NONTERMINATING,16,9,25,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_consts3nt.t2.c/lasso_trace_1.txt,NONTERMINATING,"1,72",-,"113,37","113,37",2,NONTERMINATING,16,9,25,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_consts4nt.t2.c/lasso_trace_1.txt,NONTERMINATING,"1,67",-,"106,96","106,96",2,NONTERMINATING,16,9,25,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_consts5nt.t2.c/lasso_trace_1.txt,NONTERMINATING,"1,77",-,"135,77","135,77",2,NONTERMINATING,20,10,30,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_continue-Safe.c/lasso_trace_1.txt,NONTERMINATING,"2,49",-,-,"2,49",1,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_Continue.bpl/lasso_trace_1.txt,NONTERMINATING,"2,97",-,-,"2,97",2,NONTERMINATING,1,1,2,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ConvLower_no-overflow.c/lasso_trace_1.txt,NONTERMINATING,"3,32",-,-,"3,32",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_ConvLower.c/lasso_trace_1.txt,NONTERMINATING,"2,95",-,-,"2,95",2,NONTERMINATING,5,1,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_1_neg_false-valid-ltl.c/lasso_trace_5.txt,NONTERMINATING,"0,58",-,"281,73","281,73",9,NONTERMINATING,29,10,39,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_1_neg.c/lasso_trace_2.txt,NONTERMINATING,"0,69",-,"317,04","317,04",7,NONTERMINATING,20,7,27,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_1_safe_sfty_true-valid-ltl.c/lasso_trace_5.txt,NONTERMINATING,"0,6",-,"285,09","285,09",9,NONTERMINATING,29,10,39,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_1_unsafe_sfty_false-valid-ltl.c/lasso_trace_5.txt,NONTERMINATING,"0,57",-,"286,83","286,83",8,NONTERMINATING,29,10,39,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_1_unsafe_sfty.c/lasso_trace_2.txt,NONTERMINATING,"0,54",-,"327,02","327,02",7,NONTERMINATING,20,7,27,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_2_neg_false-valid-ltl.c/lasso_trace_5.txt,NONTERMINATING,"0,67",-,"306,19","306,19",11,NONTERMINATING,28,10,38,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_2_neg.c/lasso_trace_2.txt,NONTERMINATING,"0,59",-,"341,94","341,94",11,NONTERMINATING,19,7,26,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_2_safe_liveness_true-valid-ltl.c/lasso_trace_5.txt,NONTERMINATING,"0,69",-,"294,9","294,9",10,NONTERMINATING,28,10,38,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_2_safe_liveness.c/lasso_trace_2.txt,NONTERMINATING,"0,82",-,"327,91","327,91",13,NONTERMINATING,19,7,26,GNTA / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_2_unsafe_liveness_false-valid-ltl.c/lasso_trace_5.txt,NONTERMINATING,"1,87",-,-,"1,87",4,NONTERMINATING,28,10,38,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_2_unsafe_liveness.c/lasso_trace_2.txt,NONTERMINATING,"1,7",-,-,"1,7",4,NONTERMINATING,19,7,26,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_3_safe_sftyliveness_true-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,65",-,-,"1,65",4,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_3_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,57",-,-,"1,57",6,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_4_1_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,72",-,-,"1,72",5,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_4_1_unsafe_sftyliveness.c/lasso_trace_1.txt,NONTERMINATING,"1,54",-,-,"1,54",4,NONTERMINATING,11,6,17,Fixpoint / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_4_2_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,37",-,-,"1,37",5,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_4_2_unsafe_sftyliveness.c/lasso_trace_1.txt,NONTERMINATING,"1,56",-,-,"1,56",2,NONTERMINATING,11,6,17,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_4_neg_false-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,55",-,-,"1,55",4,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_4_safe_sftyliveness_true-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"2,12",-,-,"2,12",6,NONTERMINATING,10,5,15,Fixpoint / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_4_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,56",-,-,"1,56",4,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_4_unsafe_sftyliveness.c/lasso_trace_1.txt,NONTERMINATING,"1,48",-,-,"1,48",3,NONTERMINATING,11,6,17,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_5_neg_false-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"2,24",-,-,"2,24",4,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_5_safe_sftyliveness_true-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,71",-,-,"1,71",6,NONTERMINATING,10,5,15,Fixpoint / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_5_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"2,07",-,-,"2,07",4,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_5_unsafe_sftyliveness.c/lasso_trace_1.txt,NONTERMINATING,"1,58",-,-,"1,58",4,NONTERMINATING,11,6,17,Fixpoint / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_6_safe_sftyliveness_true-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,57",-,-,"1,57",5,NONTERMINATING,10,5,15,Fixpoint / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_6_safe_sftyliveness.c/lasso_trace_1.txt,NONTERMINATING,"1,38",-,-,"1,38",2,NONTERMINATING,11,6,17,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_6_unsafe_sftyliveness_false-valid-ltl.c/lasso_trace_1.txt,NONTERMINATING,"1,62",-,-,"1,62",4,NONTERMINATING,10,5,15,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant_basis_6_unsafe_sftyliveness.c/lasso_trace_1.txt,NONTERMINATING,"1,68",-,-,"1,68",3,NONTERMINATING,11,6,17,Fixpoint / GNTA
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant.bpl/lasso_trace_1.txt,NONTERMINATING,"3,7",-,-,"3,7",2,NONTERMINATING,2,1,3,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant2_unsafe.bpl/lasso_trace_1.txt,NONTERMINATING,"4,46",-,-,"4,46",2,NONTERMINATING,2,4,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant2.bpl/lasso_trace_1.txt,NONTERMINATING,"3,91",-,-,"3,91",3,NONTERMINATING,2,4,6,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant3.bpl/lasso_trace_1.txt,NONTERMINATING,"1,92",-,-,"1,92",3,NONTERMINATING,7,5,12,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant4_safe.bpl/lasso_trace_1.txt,NONTERMINATING,"1,2",-,-,"1,2",2,NONTERMINATING,6,5,11,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant4.bpl/lasso_trace_1.txt,NONTERMINATING,"1,49",-,-,"1,49",2,NONTERMINATING,6,5,11,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant5_safe.bpl/lasso_trace_1.txt,NONTERMINATING,"1,33",-,-,"1,33",2,NONTERMINATING,6,5,11,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant5_unsafe.bpl/lasso_trace_1.txt,NONTERMINATING,"1,38",-,-,"1,38",4,NONTERMINATING,6,5,11,Fixpoint / Fixpoint
ATVA2026_benchmark/NON_TERM_LASSO//lasso_traces_coolant5.bpl/lasso_trace_1.txt,NONTERMINATING,"1,52",-,-,"1,52",2,NONTERMINATING,6,5,11,Fixpoint / Fixpoint
