Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_twoLoops_secondPart.bpl/lasso_trace_1.txt,TERMINATING,1.94,47.70,40.09,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_UnboundedDecrease.bpl/lasso_trace_1.txt,TERMINATING,4.44,58.62,72.85,3.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_unboundedStoreChain02.bpl/lasso_trace_1.txt,TERMINATING,2.61,64.49,-,8.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_unsafeLoop.bpl/lasso_trace_1.txt,TERMINATING,1.94,58.20,44.27,8.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_UnsatCoreUseful01.bpl/lasso_trace_1.txt,TERMINATING,3.06,99.87,44.82,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_up.i_4.bpl/lasso_trace_1.txt,TERMINATING,3.10,139.74,84.49,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_UselessIncrement.bpl/lasso_trace_1.txt,TERMINATING,2.62,100.60,86.52,10.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_vass01.bpl/lasso_trace_1.txt,TERMINATING,2.36,52.45,83.66,4.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_vass01.bpl/lasso_trace_2.txt,TERMINATING,0.46,16.59,27.03,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_vass01.bpl/lasso_trace_3.txt,TERMINATING,0.47,19.70,32.58,5.00,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_vass01.bpl/lasso_trace_5.txt,TERMINATING,1.13,51.23,64.97,8.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Velroyen08-whileDecr.bpl/lasso_trace_1.txt,TERMINATING,2.53,86.02,56.06,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Velroyen08-whileNested.bpl/lasso_trace_1.txt,TERMINATING,3.03,81.28,47.36,5.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Velroyen08-whileNestedOffset.bpl/lasso_trace_1.txt,TERMINATING,2.62,85.35,71.69,5.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Waldkirch.bpl/lasso_trace_1.txt,TERMINATING,2.44,34.71,39.76,3.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WaldkirchNegativeBound.bpl/lasso_trace_1.txt,TERMINATING,2.39,39.67,44.73,4.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WaldkirchUnsigned-ModuloResolved_true-termination.bpl/lasso_trace_1.txt,TERMINATING,3.43,38.23,48.25,5.00,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WaldkirchWithCruft.bpl/lasso_trace_1.txt,TERMINATING,2.94,62.51,84.30,8.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WaldkirchWithIrrelevantNotequals.bpl/lasso_trace_1.txt,TERMINATING,2.62,77.06,73.69,25.00,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WaldkirchWithProcedureCall.bpl/lasso_trace_1.txt,TERMINATING,2.99,52.98,38.03,4.00,TERMINATING,0,5,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WaterTank1.bpl/lasso_trace_1.txt,TERMINATING,5.78,55.45,58.25,5.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WaterTank1-NumberVariables.bpl/lasso_trace_1.txt,TERMINATING,3.14,51.59,94.08,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WaterTank2-NumberVariables.bpl/lasso_trace_1.txt,TERMINATING,3.69,54.13,79.47,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_weaver-popl20-mult-equiv.bpl/lasso_trace_1.txt,TERMINATING,3.04,144.04,65.14,18.00,TERMINATING,4,2,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_weaver-popl20-mult-equiv.bpl/lasso_trace_2.txt,TERMINATING,0.66,82.22,57.98,12.00,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Wellington.bpl/lasso_trace_1.txt,TERMINATING,2.02,39.41,38.09,3.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_While.bpl/lasso_trace_2.txt,TERMINATING,0.93,94.06,65.87,19.00,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_WhileLoop.bpl/lasso_trace_1.txt,TERMINATING,2.47,60.37,41.60,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_wrongBFS.bpl/lasso_trace_1.txt,TERMINATING,3.30,30.74,52.65,4.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_wrongBFS.bpl/lasso_trace_2.txt,TERMINATING,0.57,44.47,39.14,5.00,TERMINATING,2,3,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_wrongBFS-Safe.bpl/lasso_trace_1.txt,TERMINATING,2.45,70.31,50.59,6.00,TERMINATING,2,3,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_yPositive-SIscaled100.bpl/lasso_trace_1.txt,TERMINATING,4.51,4577.57,370.13,774.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_yPositive-SIscaled50.bpl/lasso_trace_1.txt,TERMINATING,3.51,1648.07,159.80,180.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_yPositive-SIscaled75.bpl/lasso_trace_1.txt,TERMINATING,9.58,3311.53,282.30,344.00,TERMINATING,1,1,2,Affine Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_01-straight.c/lasso_trace_1.txt,TERMINATING,2.77,46.29,34.70,5.00,TERMINATING,10,1,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_04-toylinarith1_false-valid-ltl.c/lasso_trace_1.txt,TERMINATING,1.87,208.86,202.88,30.00,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-fail.t2.c/lasso_trace_1.txt,TERMINATING,1.72,266.23,731.48,26.00,TERMINATING,305,18,323,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-fail.t2.c/lasso_trace_2.txt,TERMINATING,0.48,638.33,826.97,34.00,TERMINATING,322,53,375,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-fail.t2.c/lasso_trace_3.txt,TERMINATING,0.85,324.55,407.52,28.00,TERMINATING,339,25,364,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_1.txt,TERMINATING,2.15,284.88,758.74,26.00,TERMINATING,305,18,323,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_2.txt,TERMINATING,0.49,677.70,892.41,32.00,TERMINATING,322,53,375,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_3.txt,TERMINATING,0.54,338.97,418.02,29.00,TERMINATING,339,25,364,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_4.txt,TERMINATING,0.47,465.73,556.52,34.00,TERMINATING,352,22,374,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_5.txt,TERMINATING,0.41,291.90,342.55,30.00,TERMINATING,365,13,378,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394-fail.t2.c/lasso_trace_1.txt,TERMINATING,1.86,763.25,893.27,25.00,TERMINATING,297,18,315,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394-fail.t2.c/lasso_trace_2.txt,TERMINATING,0.54,870.07,3970.32,32.00,TERMINATING,314,53,367,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394-succeed.t2.c/lasso_trace_1.txt,TERMINATING,1.88,237.82,657.79,28.00,TERMINATING,293,18,311,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394-succeed.t2.c/lasso_trace_2.txt,TERMINATING,0.46,617.43,809.47,28.00,TERMINATING,310,53,363,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1.t2.c/lasso_trace_1.txt,TERMINATING,2.03,100.38,214.88,14.00,TERMINATING,85,14,99,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2006CAV-GopanReps-Fig1.c/lasso_trace_1.txt,TERMINATING,2.22,81.56,41.44,15.00,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2007POPL-GulwaniJojic-Figure3.c/lasso_trace_1.txt,TERMINATING,1.79,110.26,52.66,15.00,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_232.t2.c/lasso_trace_2.txt,TERMINATING,1.49,40.11,49.69,6.00,TERMINATING,20,23,43,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_232.t2.c/lasso_trace_3.txt,TERMINATING,0.74,86.20,99.04,6.00,TERMINATING,25,13,38,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_241.t2.c/lasso_trace_2.txt,TERMINATING,6.16,75.17,103.91,6.00,TERMINATING,20,23,43,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_241.t2.c/lasso_trace_3.txt,TERMINATING,1.85,208.41,271.27,8.00,TERMINATING,25,13,38,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-1.c/lasso_trace_1.txt,TERMINATING,5.21,889.96,225.34,15.00,TERMINATING,8,1,9,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-1_termination.c/lasso_trace_1.txt,TERMINATING,2.01,252.16,111.86,17.00,TERMINATING,8,1,9,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-2.c/lasso_trace_1.txt,TERMINATING,26.17,514.48,186.79,16.00,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,1.98,269.11,53.31,16.00,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested_true-termination.c/lasso_trace_1.txt,TERMINATING,2.65,324.96,130.29,15.00,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2.t2.c/lasso_trace_1.txt,TERMINATING,2.49,487.26,742.54,14.00,TERMINATING,85,14,99,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-1.c/lasso_trace_1.txt,TERMINATING,2.27,717.12,118.02,31.00,TERMINATING,8,1,9,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-1_termination.c/lasso_trace_1.txt,TERMINATING,2.13,770.82,127.10,29.00,TERMINATING,8,1,9,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-2.c/lasso_trace_1.txt,TERMINATING,4.02,836.69,156.77,38.00,TERMINATING,5,1,6,3-Nested Template / 4-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.67,768.25,131.87,32.00,TERMINATING,5,1,6,3-Nested Template / 4-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables_true-termination.c/lasso_trace_1.txt,TERMINATING,2.45,729.26,119.00,36.00,TERMINATING,5,1,6,3-Nested Template / 4-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_960521-1_1_true-valid-memsafety.c/lasso_trace_1.txt,TERMINATING,1.93,67.61,-,9.00,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01.c/lasso_trace_2.txt,TERMINATING,2.10,66.35,64.59,8.00,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01.c/lasso_trace_3.txt,TERMINATING,0.81,39.17,31.18,7.00,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_false-no-overflow.c/lasso_trace_2.txt,TERMINATING,2.19,158.51,162.83,11.00,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_false-no-overflow.c/lasso_trace_3.txt,TERMINATING,1.07,42.89,37.14,12.00,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_no-overflow.c/lasso_trace_2.txt,TERMINATING,2.78,122.47,126.39,9.00,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_no-overflow.c/lasso_trace_3.txt,TERMINATING,0.76,32.98,28.89,10.00,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_true-termination.c/lasso_trace_2.txt,TERMINATING,1.78,55.08,101.84,7.00,TERMINATING,7,3,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_true-termination.c/lasso_trace_3.txt,TERMINATING,0.43,68.48,30.32,7.00,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.c/lasso_trace_1.txt,TERMINATING,2.64,58.83,40.09,14.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.c/lasso_trace_2.txt,TERMINATING,0.95,419.12,111.65,94.00,TERMINATING,2,3,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03-no-inv.c/lasso_trace_1.txt,TERMINATING,4.18,73.45,42.85,16.00,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03-no-inv.c/lasso_trace_2.txt,TERMINATING,0.68,452.08,126.19,94.00,TERMINATING,2,3,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real.c/lasso_trace_1.txt,TERMINATING,4.29,93.37,72.34,13.00,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real.c/lasso_trace_2.txt,TERMINATING,0.99,499.79,60.89,72.00,TERMINATING,2,4,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real-no-inv.c/lasso_trace_1.txt,TERMINATING,4.44,105.10,66.33,12.00,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real-no-inv.c/lasso_trace_2.txt,TERMINATING,0.76,484.51,64.11,70.00,TERMINATING,2,4,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04.c/lasso_trace_1.txt,TERMINATING,2.99,53.11,36.36,8.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,3.87,124.13,118.28,11.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04_no-overflow.c/lasso_trace_1.txt,TERMINATING,1.90,119.38,100.51,11.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04_true-termination.c/lasso_trace_1.txt,TERMINATING,2.24,93.81,60.91,8.00,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.05.c/lasso_trace_1.txt,TERMINATING,2.11,49.97,38.19,9.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.05_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,2.36,152.36,142.06,10.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.05_no-overflow.c/lasso_trace_1.txt,TERMINATING,1.87,124.66,99.89,11.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.05_true-termination.c/lasso_trace_1.txt,TERMINATING,2.62,95.35,52.16,6.00,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.06.c/lasso_trace_1.txt,TERMINATING,2.78,360.57,61.16,17.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.06_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,7.28,228.37,138.71,15.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.06_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.20,156.79,63.26,23.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.06_true-termination.c/lasso_trace_1.txt,TERMINATING,1.97,101.88,54.47,15.00,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.07.c/lasso_trace_1.txt,TERMINATING,2.97,65.60,42.73,7.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.07_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,2.46,85.73,50.57,14.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.07_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.13,78.56,53.53,12.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.07_true-termination.c/lasso_trace_1.txt,TERMINATING,2.16,87.31,56.27,15.00,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.08.c/lasso_trace_1.txt,TERMINATING,2.14,67.42,40.07,6.00,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.08_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,2.11,105.01,91.01,9.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.08_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.17,102.66,72.36,8.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.08_true-termination.c/lasso_trace_1.txt,TERMINATING,2.03,108.34,93.58,8.00,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.09_assume.c/lasso_trace_1.txt,TERMINATING,2.21,114.92,67.14,14.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.09_assume_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,3.81,102.63,63.45,13.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.09_assume_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.16,118.00,66.82,13.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.09_assume_true-termination.c/lasso_trace_1.txt,TERMINATING,1.94,66.86,43.33,10.00,TERMINATING,8,2,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.10.c.t2.c/lasso_trace_2.txt,TERMINATING,1.89,141.28,172.68,14.00,TERMINATING,68,22,90,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.10.c.t2.c/lasso_trace_3.txt,TERMINATING,0.43,228.01,238.11,14.00,TERMINATING,72,22,94,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.10.c.t2.c/lasso_trace_4.txt,TERMINATING,0.36,111.87,329.41,15.00,TERMINATING,72,22,94,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.10.c.t2.c/lasso_trace_5.txt,TERMINATING,0.40,157.61,135.25,15.00,TERMINATING,84,22,106,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.10.c.t2.c/lasso_trace_7.txt,TERMINATING,0.43,92.32,88.00,37.00,TERMINATING,87,22,109,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.10.c.t2.c/lasso_trace_8.txt,TERMINATING,0.63,47.32,53.15,51.00,TERMINATING,101,22,123,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.11.c/lasso_trace_1.txt,TERMINATING,2.09,3337.39,50.71,31.00,TERMINATING,1,1,2,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron2-1.c/lasso_trace_1.txt,TERMINATING,1.95,101.43,49.99,25.00,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron2-1_no-overflow.c/lasso_trace_1.txt,TERMINATING,1.87,112.86,58.99,28.00,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron2-2.c/lasso_trace_1.txt,TERMINATING,1.93,156.83,127.87,23.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron2-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,1.83,174.21,142.94,22.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron2_true-termination.c/lasso_trace_1.txt,TERMINATING,3.36,164.73,127.98,21.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-1.c/lasso_trace_1.txt,TERMINATING,2.20,143.99,151.95,12.00,TERMINATING,9,2,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-1.c/lasso_trace_2.txt,TERMINATING,0.61,132.87,141.38,17.00,TERMINATING,11,3,14,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-1.c/lasso_trace_3.txt,TERMINATING,0.48,111.28,129.53,14.00,TERMINATING,12,2,14,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-1.c/lasso_trace_4.txt,TERMINATING,0.43,32.63,156.04,15.00,TERMINATING,15,2,17,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-1_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.01,165.97,147.09,14.00,TERMINATING,9,2,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-1_no-overflow.c/lasso_trace_2.txt,TERMINATING,0.57,152.86,152.90,17.00,TERMINATING,11,3,14,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-1_no-overflow.c/lasso_trace_3.txt,TERMINATING,0.48,126.83,135.88,15.00,TERMINATING,12,2,14,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-1_no-overflow.c/lasso_trace_4.txt,TERMINATING,0.34,36.69,157.36,14.00,TERMINATING,15,2,17,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-2.c/lasso_trace_1.txt,TERMINATING,2.42,2753.71,68.02,60.00,TERMINATING,5,1,6,2-Phase Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.30,2917.93,77.25,70.00,TERMINATING,5,1,6,2-Phase Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_aaron3_true-termination.c/lasso_trace_1.txt,TERMINATING,2.30,2748.24,72.97,62.00,TERMINATING,5,1,6,2-Phase Template / 2-Nested Template
