Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),Termination Cumul(ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_03-enter-calls_random_modifications.bpl/lasso_trace_1.txt,TERMINATING,"2,01","29,01","32,55","63,57",3,TERMINATING,0,2,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_04-toylinarith1_false-valid-ltl.c/lasso_trace_1.txt,TERMINATING,"1,87","208,86","202,88","413,61",20,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1.t2.c/lasso_trace_1.txt,TERMINATING,"2,03","100,38","214,88","317,29",13,TERMINATING,85,14,99,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_110517_Martin_safe.bpl/lasso_trace_1.txt,TERMINATING,"2,11","53,6","41,57","97,28",4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_110517_Martin01.bpl/lasso_trace_1.txt,TERMINATING,"2,54","46,62","33,93","83,09",4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_110517_Martin02.bpl/lasso_trace_1.txt,TERMINATING,"1,99","47,47","37,14","86,6",4,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394-fail.t2.c/lasso_trace_1.txt,TERMINATING,"1,86","763,25","893,27","1658,38",26,TERMINATING,297,18,315,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394-fail.t2.c/lasso_trace_2.txt,TERMINATING,"0,54","870,07","3970,32","4840,93",28,TERMINATING,314,53,367,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394-succeed.t2.c/lasso_trace_1.txt,TERMINATING,"1,88","237,82","657,79","897,49",21,TERMINATING,293,18,311,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394-succeed.t2.c/lasso_trace_2.txt,TERMINATING,"0,46","617,43","809,47","1427,36",28,TERMINATING,310,53,363,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-fail.t2.c/lasso_trace_1.txt,TERMINATING,"1,72","266,23","731,48","999,43",26,TERMINATING,305,18,323,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-fail.t2.c/lasso_trace_2.txt,TERMINATING,"0,48","638,33","826,97","1465,78",29,TERMINATING,322,53,375,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-fail.t2.c/lasso_trace_3.txt,TERMINATING,"0,85","324,55","407,52","732,92",28,TERMINATING,339,25,364,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_1.txt,TERMINATING,"2,15","284,88","758,74","1045,77",26,TERMINATING,305,18,323,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_2.txt,TERMINATING,"0,49","677,7","892,41","1570,6",32,TERMINATING,322,53,375,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_3.txt,TERMINATING,"0,54","338,97","418,02","757,53",29,TERMINATING,339,25,364,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_4.txt,TERMINATING,"0,47","465,73","556,52","1022,72",29,TERMINATING,352,22,374,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_5.txt,TERMINATING,"0,41","291,9","342,55","634,86",31,TERMINATING,365,13,378,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2.t2.c/lasso_trace_1.txt,TERMINATING,"2,49","487,26","742,54","1232,29",14,TERMINATING,85,14,99,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2006CAV-GopanReps-Fig1.c/lasso_trace_1.txt,TERMINATING,"2,22","81,56","41,44","125,22",12,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2007POPL-GulwaniJojic-Figure3.c/lasso_trace_1.txt,TERMINATING,"1,79","110,26","52,66","164,71",12,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2013POPL-BenAmGen-Ex3.6.bpl/lasso_trace_1.txt,TERMINATING,"1,67","65,78","42,13","109,58",5,TERMINATING,0,1,1,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2020ProgVerif-Sheet10Ex04-Square.bpl/lasso_trace_1.txt,TERMINATING,"2,12","50,69","36,43","89,24",7,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2020TACAS-Frohn-2Invs.bpl/lasso_trace_1.txt,TERMINATING,"2,31","27,53","39,24","69,08",5,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2020TACAS-Frohn-NonDec.bpl/lasso_trace_1.txt,TERMINATING,"1,85","38,85","68,06","108,76",4,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_232.t2.c/lasso_trace_2.txt,TERMINATING,"1,49","40,11","49,69","91,29",6,TERMINATING,20,23,43,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_232.t2.c/lasso_trace_3.txt,TERMINATING,"0,74","86,2","99,04","185,98",6,TERMINATING,25,13,38,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_241.t2.c/lasso_trace_2.txt,TERMINATING,"6,16","75,17","103,91","185,24",6,TERMINATING,20,23,43,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_241.t2.c/lasso_trace_3.txt,TERMINATING,"1,85","208,41","271,27","481,53",6,TERMINATING,25,13,38,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,65","324,96","130,29","457,9",14,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-1_termination.c/lasso_trace_1.txt,TERMINATING,"2,01","252,16","111,86","366,03",14,TERMINATING,8,1,9,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-1.c/lasso_trace_1.txt,TERMINATING,"5,21","889,96","225,34","1120,51",17,TERMINATING,8,1,9,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,"1,98","269,11","53,31","324,4",14,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-2.c/lasso_trace_1.txt,TERMINATING,"26,17","514,48","186,79","727,44",15,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested.bpl/lasso_trace_1.txt,TERMINATING,"1,77","67,26","38,24","107,27",5,TERMINATING,0,1,1,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,45","729,26",119,"850,71",32,TERMINATING,5,1,6,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-1_termination.c/lasso_trace_1.txt,TERMINATING,"2,13","770,82","127,1","900,05",28,TERMINATING,8,1,9,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-1.c/lasso_trace_1.txt,TERMINATING,"2,27","717,12","118,02","837,41",31,TERMINATING,8,1,9,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,67","768,25","131,87","902,79",35,TERMINATING,5,1,6,3-Nested Template / 4-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-2.c/lasso_trace_1.txt,TERMINATING,"4,02","836,69","156,77","997,48",36,TERMINATING,5,1,6,3-Nested Template / 4-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_960521-1_1_true-valid-memsafety.c/lasso_trace_1.txt,TERMINATING,"1,93","67,61",0,"69,54",10,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_960521-1_1.i_11.bpl/lasso_trace_1.txt,TERMINATING,"2,19","211,48",0,"213,67",17,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_false-no-overflow.c/lasso_trace_2.txt,TERMINATING,"2,19","158,51","162,83","323,53",7,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_false-no-overflow.c/lasso_trace_3.txt,TERMINATING,"1,07","42,89","37,14","81,1",7,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_no-overflow.c/lasso_trace_2.txt,TERMINATING,"2,78","122,47","126,39","251,64",8,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_no-overflow.c/lasso_trace_3.txt,TERMINATING,"0,76","32,98","28,89","62,63",7,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_true-termination.c/lasso_trace_2.txt,TERMINATING,"1,78","55,08","101,84","158,7",7,TERMINATING,7,3,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_true-termination.c/lasso_trace_3.txt,TERMINATING,"0,43","68,48","30,32","99,23",7,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01.c/lasso_trace_2.txt,TERMINATING,"2,1","66,35","64,59","133,04",5,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01.c/lasso_trace_3.txt,TERMINATING,"0,81","39,17","31,18","71,16",5,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03-no-inv.c/lasso_trace_1.txt,TERMINATING,"4,18","73,45","42,85","120,48",11,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03-no-inv.c/lasso_trace_2.txt,TERMINATING,"0,68","452,08","126,19","578,95",68,TERMINATING,2,3,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.c/lasso_trace_1.txt,TERMINATING,"2,64","58,83","40,09","101,56",11,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.c/lasso_trace_2.txt,TERMINATING,"0,95","419,12","111,65","531,72",82,TERMINATING,2,3,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real-no-inv.c/lasso_trace_1.txt,TERMINATING,"4,44","105,1","66,33","175,87",18,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real-no-inv.c/lasso_trace_2.txt,TERMINATING,"0,76","484,51","64,11","549,38",67,TERMINATING,2,4,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real.c/lasso_trace_1.txt,TERMINATING,"4,29","93,37","72,34",170,19,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real.c/lasso_trace_2.txt,TERMINATING,"0,99","499,79","60,89","561,67",73,TERMINATING,2,4,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,"3,87","124,13","118,28","246,28",11,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04_no-overflow.c/lasso_trace_1.txt,TERMINATING,"1,9","119,38","100,51","221,79",6,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,24","93,81","60,91","156,96",7,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04.c/lasso_trace_1.txt,TERMINATING,"2,99","53,11","36,36","92,46",6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.05_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,36","152,36","142,06","296,78",8,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.05_no-overflow.c/lasso_trace_1.txt,TERMINATING,"1,87","124,66","99,89","226,42",9,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.05_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,62","95,35","52,16","150,13",7,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.05.c/lasso_trace_1.txt,TERMINATING,"2,11","49,97","38,19","90,27",6,TERMINATING,1,1,2,Affine Template / Affine Template
