nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
1029	0.49	53.89	15.00	TERMINATING	48	19	67	Affine template / Affine template
1030	0.42	106.59	29.00	TERMINATING	70	26	96	Affine template / Affine template
1031	0.35	40.70	9.00	TERMINATING	93	48	141	Affine template / Affine template
1032	0.28	45.97	9.00	TERMINATING	116	74	190	Affine template / Affine template
1033	2.00	67.31	7.00	TERMINATING	6	3	9	Affine template / Affine template
1034	0.49	41.19	9.00	TERMINATING	13	9	22	Affine template / Affine template
1035	0.29	31.95	6.00	TERMINATING	48	9	57	Affine template / Affine template
1036	1.92	50.13	7.00	TERMINATING	6	3	9	Affine template / Affine template
1037	0.45	44.62	9.00	TERMINATING	13	9	22	Affine template / Affine template
1038	0.32	31.94	7.00	TERMINATING	36	9	45	Affine template / Affine template
1039	2.04	127.52	15.00	TERMINATING	5	1	6	Affine template / Affine template
1040	2.44	53.54	7.00	TERMINATING	6	3	9	Affine template / Affine template
1041	0.50	43.34	7.00	TERMINATING	13	9	22	Affine template / Affine template
1042	0.29	30.49	6.00	TERMINATING	36	9	45	Affine template / Affine template
1043	1.90	118.78	14.00	TERMINATING	5	1	6	Affine template / Affine template
1044	1.96	85.14	12.00	TERMINATING	5	1	6	Affine template / Affine template
1045	2.18	3031.11	133.00	TERMINATING	0	11	11	Affine template / Affine template
1046	3.62	60.01	10.00	TERMINATING	5	1	6	Affine template / Affine template
1047	1.95	119.62	28.00	TERMINATING	5	1	6	Affine template / Affine template
1048	2.05	75.60	11.00	TERMINATING	5	1	6	Affine template / Affine template
1049	0.52	54.65	9.00	TERMINATING	6	2	8	Affine template / Affine template
1050	2.14	127.83	22.00	TERMINATING	6	2	8	Affine template / Affine template
1051	0.99	914.30	153.00	TERMINATING	9	4	13	Affine template / Affine template
1052	0.76	37.69	6.00	TERMINATING	15	4	19	Affine template / Affine template
1053	0.37	34.88	6.00	TERMINATING	8	4	12	Affine template / Affine template
1054	2.20	66.45	9.00	TERMINATING	1	2	3	Affine template / Affine template
1055	1.79	29.00	4.00	TERMINATING	0	5	5	Affine template / Affine template
1056	0.30	20.18	4.00	TERMINATING	0	5	5	Affine template / Affine template
1057	1.59	24.45	5.00	TERMINATING	0	9	9	Affine template / Affine template
1058	0.30	17.91	5.00	TERMINATING	0	9	9	Affine template / Affine template
1059	0.25	24.69	5.00	TERMINATING	0	9	9	Affine template / Affine template
1060	0.24	16.08	5.00	TERMINATING	0	9	9	Affine template / Affine template
1061	1.96	55.20	6.00	TERMINATING	6	6	12	Affine template / Affine template
1062	1.91	63.08	9.00	TERMINATING	6	6	12	Affine template / Affine template
1063	0.47	42.06	9.00	TERMINATING	28	24	52	Affine template / Affine template
1064	2.03	73.86	11.00	TERMINATING	6	1	7	Affine template / Affine template
1065	1.82	49.31	5.00	TERMINATING	20	18	38	Affine template / Affine template
1066	1.86	46.96	5.00	TERMINATING	16	9	25	Affine template / Affine template
1067	1.97	62.65	8.00	TERMINATING	24	27	51	Affine template / Affine template
1068	0.53	42.68	10.00	TERMINATING	28	28	56	Affine template / Affine template
1069	0.31	37.47	8.00	TERMINATING	36	31	67	Affine template / Affine template
1070	3.29	56.75	9.00	TERMINATING	32	18	50	Affine template / Affine template
1071	1.75	77.04	11.00	TERMINATING	68	18	86	Affine template / Affine template
1072	1.79	65.71	8.00	TERMINATING	28	19	47	Affine template / Affine template
1073	1.81	72.59	9.00	TERMINATING	74	29	103	Affine template / Affine template
1074	0.33	55.73	13.00	TERMINATING	375	29	404	Affine template / Affine template
1075	0.41	157.01	43.00	TERMINATING	385	43	428	Affine template / Affine template
1076	0.49	142.25	52.00	TERMINATING	526	119	645	Affine template / Affine template
1077	0.55	283.76	79.00	TERMINATING	460	479	939	Affine template / Affine template
1078	0.41	199.81	82.00	TERMINATING	460	528	988	Affine template / Affine template
1079	0.51	152.17	62.00	TERMINATING	499	453	952	Affine template / Affine template
1080	0.38	63.73	14.00	TERMINATING	106	43	149	Affine template / Affine template
1081	0.40	127.69	44.00	TERMINATING	115	57	172	Affine template / Affine template
1082	0.38	159.74	56.00	TERMINATING	228	119	347	Affine template / Affine template
1083	1.62	65.37	13.00	TERMINATING	74	34	108	Affine template / Affine template
1084	0.37	67.93	26.00	TERMINATING	317	124	441	Affine template / Affine template
1085	0.62	137.99	43.00	TERMINATING	372	34	406	Affine template / Affine template
1086	0.55	164.40	42.00	TERMINATING	400	48	448	Affine template / Affine template
1087	0.48	166.29	72.00	TERMINATING	481	124	605	Affine template / Affine template
1088	0.42	133.38	34.00	TERMINATING	77	48	125	Affine template / Affine template
1089	1.73	146.63	20.00	TERMINATING	470	55	525	Affine template / Affine template
1090	0.76	94.62	13.00	TERMINATING	469	17	486	Affine template / Affine template
1091	0.58	112.09	19.00	TERMINATING	482	55	537	Affine template / Affine template
1092	1.67	100.56	11.00	TERMINATING	301	18	319	Affine template / Affine template
1093	0.53	89.08	14.00	TERMINATING	318	53	371	Affine template / Affine template
1094	0.41	84.52	12.00	TERMINATING	335	25	360	Affine template / Affine template
1095	0.39	70.54	11.00	TERMINATING	348	22	370	Affine template / Affine template
1096	0.36	76.72	11.00	TERMINATING	361	13	374	Affine template / Affine template
1097	1.68	85.46	11.00	TERMINATING	301	18	319	Affine template / Affine template
1098	0.69	84.05	14.00	TERMINATING	318	53	371	Affine template / Affine template
1099	0.47	80.34	12.00	TERMINATING	335	25	360	Affine template / Affine template
1100	1.75	84.19	12.00	TERMINATING	277	18	295	Affine template / Affine template
1101	0.47	81.79	14.00	TERMINATING	294	53	347	Affine template / Affine template
1102	0.42	70.58	12.00	TERMINATING	311	25	336	Affine template / Affine template
1103	1.65	89.12	11.00	TERMINATING	277	18	295	Affine template / Affine template
1104	0.47	78.95	15.00	TERMINATING	294	53	347	Affine template / Affine template
1105	0.41	72.29	12.00	TERMINATING	311	25	336	Affine template / Affine template
1106	1.88	73.54	15.00	TERMINATING	121	28	149	Affine template / Affine template
1107	2.03	79.76	13.00	TERMINATING	112	28	140	Affine template / Affine template
1108	2.14	74.15	13.00	TERMINATING	116	28	144	Affine template / Affine template
1109	1.93	59.13	7.00	TERMINATING	37	19	56	Affine template / Affine template
1110	2.03	59.17	12.00	TERMINATING	41	19	60	Affine template / Affine template
1111	0.31	46.37	8.00	TERMINATING	6	1	7	Affine template / Affine template
1112	1.65	52.19	5.00	TERMINATING	6	9	15	Affine template / Affine template
1113	0.76	46.26	7.00	TERMINATING	12	3	15	Affine template / Affine template
1114	0.26	38.23	7.00	TERMINATING	14	3	17	Affine template / Affine template
1115	2.10	45.78	5.00	TERMINATING	6	3	9	Affine template / Affine template
1116	1.55	46.43	6.00	TERMINATING	6	27	33	Affine template / Affine template
1117	0.67	35.67	6.00	TERMINATING	12	3	15	Affine template / Affine template
1118	1.78	93.48	9.00	TERMINATING	7	3	10	Affine template / Affine template
1119	1.82	87.54	9.00	TERMINATING	7	3	10	Affine template / Affine template
1120	2.16	51.74	8.00	TERMINATING	52	42	94	Affine template / Affine template
1121	0.41	65.53	16.00	TERMINATING	81	26	107	Affine template / Affine template
1122	0.34	48.58	15.00	TERMINATING	123	26	149	Affine template / Affine template
1123	0.41	38.72	7.00	TERMINATING	92	27	119	Affine template / Affine template
1124	0.28	51.46	8.00	TERMINATING	92	27	119	Affine template / Affine template
1125	0.26	39.45	7.00	TERMINATING	92	27	119	Affine template / Affine template
1126	0.30	37.77	8.00	TERMINATING	92	27	119	Affine template / Affine template
1127	0.30	44.26	7.00	TERMINATING	92	27	119	Affine template / Affine template
1128	0.37	40.12	7.00	TERMINATING	92	27	119	Affine template / Affine template
1129	0.32	43.03	9.00	TERMINATING	92	27	119	Affine template / Affine template
1130	0.38	50.56	7.00	TERMINATING	92	27	119	Affine template / Affine template
1131	0.34	39.26	7.00	TERMINATING	92	27	119	Affine template / Affine template
1132	0.33	46.03	6.00	TERMINATING	92	27	119	Affine template / Affine template
1133	0.26	45.30	7.00	TERMINATING	92	27	119	Affine template / Affine template
1134	0.35	40.88	7.00	TERMINATING	92	27	119	Affine template / Affine template
1135	0.30	54.76	8.00	TERMINATING	92	27	119	Affine template / Affine template
1136	0.33	37.92	9.00	TERMINATING	92	27	119	Affine template / Affine template
1137	0.42	39.68	8.00	TERMINATING	92	27	119	Affine template / Affine template
1138	0.32	38.71	8.00	TERMINATING	92	27	119	Affine template / Affine template
1139	0.29	40.59	8.00	TERMINATING	92	27	119	Affine template / Affine template
1140	0.33	39.27	7.00	TERMINATING	92	27	119	Affine template / Affine template
1141	0.32	37.04	8.00	TERMINATING	92	27	119	Affine template / Affine template
1142	0.33	42.30	7.00	TERMINATING	92	27	119	Affine template / Affine template
1143	0.26	47.34	7.00	TERMINATING	92	27	119	Affine template / Affine template
1144	0.32	41.88	7.00	TERMINATING	92	27	119	Affine template / Affine template
1145	0.29	37.27	7.00	TERMINATING	92	27	119	Affine template / Affine template
1146	0.31	37.44	7.00	TERMINATING	92	27	119	Affine template / Affine template
1147	0.29	38.04	7.00	TERMINATING	92	27	119	Affine template / Affine template
1148	0.29	45.46	7.00	TERMINATING	92	27	119	Affine template / Affine template
1149	0.33	37.80	9.00	TERMINATING	92	27	119	Affine template / Affine template
1150	0.33	39.56	8.00	TERMINATING	92	27	119	Affine template / Affine template
1151	0.30	38.35	8.00	TERMINATING	92	27	119	Affine template / Affine template
1152	0.30	37.85	7.00	TERMINATING	92	27	119	Affine template / Affine template
1153	0.39	46.83	7.00	TERMINATING	92	27	119	Affine template / Affine template
1154	0.36	38.51	7.00	TERMINATING	92	27	119	Affine template / Affine template
1155	0.24	37.29	7.00	TERMINATING	92	27	119	Affine template / Affine template
1156	0.34	42.12	7.00	TERMINATING	92	27	119	Affine template / Affine template
1157	0.27	39.21	7.00	TERMINATING	92	27	119	Affine template / Affine template
1158	0.41	40.15	7.00	TERMINATING	92	27	119	Affine template / Affine template
1159	0.28	37.69	7.00	TERMINATING	92	27	119	Affine template / Affine template
1160	0.29	37.93	7.00	TERMINATING	92	27	119	Affine template / Affine template
1161	0.27	39.32	9.00	TERMINATING	92	27	119	Affine template / Affine template
1162	0.28	46.31	7.00	TERMINATING	92	27	119	Affine template / Affine template
1163	0.29	46.69	7.00	TERMINATING	92	27	119	Affine template / Affine template
1164	0.27	37.86	7.00	TERMINATING	92	27	119	Affine template / Affine template
1165	0.27	42.92	7.00	TERMINATING	92	27	119	Affine template / Affine template
1166	0.27	40.87	7.00	TERMINATING	92	27	119	Affine template / Affine template
1167	0.29	40.66	7.00	TERMINATING	92	27	119	Affine template / Affine template
1168	0.28	38.31	7.00	TERMINATING	92	27	119	Affine template / Affine template
1169	0.28	43.23	6.00	TERMINATING	92	27	119	Affine template / Affine template
1170	0.27	56.50	8.00	TERMINATING	92	27	119	Affine template / Affine template
1171	0.38	40.82	7.00	TERMINATING	92	27	119	Affine template / Affine template
1172	0.32	39.22	7.00	TERMINATING	92	27	119	Affine template / Affine template
1173	0.25	39.86	7.00	TERMINATING	92	27	119	Affine template / Affine template
1174	0.24	37.46	7.00	TERMINATING	92	27	119	Affine template / Affine template
1175	0.25	39.50	7.00	TERMINATING	92	27	119	Affine template / Affine template
1176	0.28	36.75	7.00	TERMINATING	92	27	119	Affine template / Affine template
1177	0.28	41.21	7.00	TERMINATING	92	27	119	Affine template / Affine template
1178	0.29	44.10	7.00	TERMINATING	92	27	119	Affine template / Affine template
1179	0.31	44.79	8.00	TERMINATING	92	27	119	Affine template / Affine template
1180	0.34	38.83	7.00	TERMINATING	92	27	119	Affine template / Affine template
1181	0.32	37.49	8.00	TERMINATING	92	27	119	Affine template / Affine template
1182	0.28	37.54	7.00	TERMINATING	92	27	119	Affine template / Affine template
1183	0.26	40.98	6.00	TERMINATING	92	27	119	Affine template / Affine template
1184	0.29	37.55	7.00	TERMINATING	92	27	119	Affine template / Affine template
1185	0.26	38.80	8.00	TERMINATING	92	27	119	Affine template / Affine template
1186	0.24	38.21	7.00	TERMINATING	92	27	119	Affine template / Affine template
1187	0.29	38.40	7.00	TERMINATING	92	27	119	Affine template / Affine template
1188	0.26	38.48	7.00	TERMINATING	92	27	119	Affine template / Affine template
1189	0.31	37.74	8.00	TERMINATING	92	27	119	Affine template / Affine template
1190	0.32	40.19	7.00	TERMINATING	92	27	119	Affine template / Affine template
1191	0.29	44.79	7.00	TERMINATING	92	27	119	Affine template / Affine template
1192	0.27	35.91	7.00	TERMINATING	92	27	119	Affine template / Affine template
1193	0.29	37.77	7.00	TERMINATING	92	27	119	Affine template / Affine template
1194	0.23	40.24	8.00	TERMINATING	92	27	119	Affine template / Affine template
1195	0.26	36.04	8.00	TERMINATING	92	27	119	Affine template / Affine template
1196	0.27	38.32	7.00	TERMINATING	92	27	119	Affine template / Affine template
1197	0.28	37.94	7.00	TERMINATING	92	27	119	Affine template / Affine template
1198	0.24	46.40	7.00	TERMINATING	92	27	119	Affine template / Affine template
1199	0.26	36.60	8.00	TERMINATING	92	27	119	Affine template / Affine template
1200	0.26	38.82	7.00	TERMINATING	92	27	119	Affine template / Affine template
1201	0.25	39.86	8.00	TERMINATING	92	27	119	Affine template / Affine template
1202	0.25	39.14	7.00	TERMINATING	92	27	119	Affine template / Affine template
1203	0.25	37.17	7.00	TERMINATING	92	27	119	Affine template / Affine template
1204	0.34	38.57	7.00	TERMINATING	92	27	119	Affine template / Affine template
1205	0.29	36.88	7.00	TERMINATING	92	27	119	Affine template / Affine template
1206	0.30	39.13	7.00	TERMINATING	92	27	119	Affine template / Affine template
1207	0.25	40.79	8.00	TERMINATING	92	27	119	Affine template / Affine template
1208	0.25	38.02	7.00	TERMINATING	92	27	119	Affine template / Affine template
1209	0.30	39.48	7.00	TERMINATING	92	27	119	Affine template / Affine template
1210	0.26	40.18	8.00	TERMINATING	92	27	119	Affine template / Affine template
1211	0.24	37.70	7.00	TERMINATING	92	27	119	Affine template / Affine template
1212	0.32	36.57	7.00	TERMINATING	92	27	119	Affine template / Affine template
1213	0.26	37.15	8.00	TERMINATING	92	27	119	Affine template / Affine template
1214	0.24	36.83	7.00	TERMINATING	92	27	119	Affine template / Affine template
1215	0.28	36.57	8.00	TERMINATING	92	27	119	Affine template / Affine template
1216	0.24	38.06	8.00	TERMINATING	92	27	119	Affine template / Affine template
1217	0.27	36.17	7.00	TERMINATING	92	27	119	Affine template / Affine template
1218	0.25	36.55	8.00	TERMINATING	92	27	119	Affine template / Affine template
1219	0.33	37.11	8.00	TERMINATING	92	27	119	Affine template / Affine template
1220	0.36	37.81	7.00	TERMINATING	92	27	119	Affine template / Affine template
1221	0.28	39.12	8.00	TERMINATING	92	27	119	Affine template / Affine template
1222	0.34	39.38	7.00	TERMINATING	92	27	119	Affine template / Affine template
1223	0.23	39.41	8.00	TERMINATING	92	27	119	Affine template / Affine template
1224	0.26	42.45	9.00	TERMINATING	92	27	119	Affine template / Affine template
1225	0.23	39.88	7.00	TERMINATING	92	27	119	Affine template / Affine template
1226	0.30	36.74	7.00	TERMINATING	92	27	119	Affine template / Affine template
1227	0.27	36.18	8.00	TERMINATING	92	27	119	Affine template / Affine template
1228	0.26	39.33	7.00	TERMINATING	92	27	119	Affine template / Affine template
1229	0.28	38.08	7.00	TERMINATING	92	27	119	Affine template / Affine template
1230	0.31	40.47	7.00	TERMINATING	92	27	119	Affine template / Affine template
1231	0.27	42.57	7.00	TERMINATING	92	27	119	Affine template / Affine template
1232	0.28	37.71	8.00	TERMINATING	92	27	119	Affine template / Affine template
1233	0.49	94.33	27.00	TERMINATING	48	22	70	Affine template / Affine template
1234	0.27	41.53	7.00	TERMINATING	92	27	119	Affine template / Affine template
1235	0.26	37.00	7.00	TERMINATING	92	27	119	Affine template / Affine template
1236	0.26	38.28	7.00	TERMINATING	92	27	119	Affine template / Affine template
1237	0.24	43.37	7.00	TERMINATING	92	27	119	Affine template / Affine template
1238	0.38	38.58	7.00	TERMINATING	92	27	119	Affine template / Affine template
1239	0.38	52.04	7.00	TERMINATING	92	27	119	Affine template / Affine template
1240	0.27	37.09	7.00	TERMINATING	92	27	119	Affine template / Affine template
1241	0.23	37.11	7.00	TERMINATING	92	27	119	Affine template / Affine template
1242	0.29	40.66	7.00	TERMINATING	92	27	119	Affine template / Affine template
1243	0.25	36.17	7.00	TERMINATING	92	27	119	Affine template / Affine template
1244	0.29	39.86	7.00	TERMINATING	92	27	119	Affine template / Affine template
1245	0.30	45.69	9.00	TERMINATING	92	27	119	Affine template / Affine template
1246	0.26	42.37	8.00	TERMINATING	92	27	119	Affine template / Affine template
